,Store,score,comment,address,phone_num,keyword_food,keyword_loc
860,고씨떡볶이 삼성점,4.3,10,서울특별시 강남구 삼성동 149-31번지,070-4046-5471,떡볶이,서울 강남
861,신전떡볶이 대치점,3.6,101,서울특별시 강남구 선릉로 420,02-554-5256,떡볶이,서울 강남
862,응급실떡볶이 서울대치점,3.4,12,서울특별시 강남구 대치동 1019-2,02-508-5087,떡볶이,서울 강남
863,땡초불닭발동대문엽기떡볶이,4.1,10,서울특별시 강남구 역삼동 773-8,02-556-8592,떡볶이,서울 강남
864,꽃볶이,4.6,32,서울특별시 서초구 강남대로95길 47-7,번호 없음,떡볶이,서울 강남
865,불닭발동대문엽기떡볶이양재점,3.6,86,서울특별시 강남구 도곡동 959-19,02-577-8592,떡볶이,서울 강남
866,죠스떡볶이 학동사거리점,4.2,10,서울특별시 강남구 신사동 665-6번지 108호,02-544-0969,떡볶이,서울 강남
867,사이드쇼,3.9,189,서울 강남구,070-4148-5515,떡볶이,서울 강남
868,다모아 분식,4.1,120,서울특별시 강남구 논현2동 61-18,02-542-0435,떡볶이,서울 강남
869,청춘닭볶이,4.2,49,서울특별시 강남구 선릉로76길 25,02-556-0229,떡볶이,서울 강남
870,청년떡볶이 수서역점,3.3,12,서울특별시 강남구 밤고개로1길 10 수서현대벤쳐빌,번호 없음,떡볶이,서울 강남
871,청년다방 강남구청역점,3.8,11,KR 서울특별시 강남구 논현동 119번지 지하1층 B101호,02-6004-3322,떡볶이,서울 강남
872,국미당,3.9,230,서울특별시 강남구 남부순환로359길 19,번호 없음,떡볶이,서울 강남
873,잠원떡볶이,4.2,190,서울특별시 서초구 잠원동 잠원로4길 45,02-591-4108,떡볶이,서울 강남
874,중독,4.2,39,서울특별시 강남구 KR 서울특별시 강남구 삼성동 143-37번지 하1층 B동 106호,02-564-2120,떡볶이,서울 강남
875,분식이 이래도 되는가,4.3,10,서울특별시 강남구 신사동 543-8 KR 서울특별시 강남구 서울 강남구 논현로151길 52,02-3445-1985,떡볶이,서울 강남
876,탐라는족발,3.9,37,논현동 198-3번지 1층 102호 강남구 서울특별시 KR,02-3443-8585,족발,서울 강남
877,팔당 족발&보쌈,4.1,163,서울특별시 강남구 논현동 116-3 2층,02-3444-4686,족발,서울 강남
878,뽕나무쟁이 본점,4.2,1313,서울특별시 강남구 역삼로65길 31,02-558-9279,족발,서울 강남
879,(주)뽕족강남역본점,4.4,117,서울특별시 강남구 역삼동 824 12번지 1층,02-556-9279,족발,서울 강남
880,영동족발(3호점),3.8,1454,서울특별시 서초구 양재동 1-8,02-571-3939,족발,서울 강남
881,이공족발 강남점,3.9,88,서울특별시 강남구 역삼동 강남대로106길 7,02-558-2058,족발,서울 강남
882,그때그집,3.9,174,서울특별시 강남구 논현동 242,02-546-0062,족발,서울 강남
883,만족오향족발 강남점,4.1,347,서울특별시 강남구 역삼동 역삼로1길 19,02-561-4755,족발,서울 강남
884,임창정의 모서리족발,2.9,14,서울특별시 강남구 역삼1동 813-12,02-567-3309,족발,서울 강남
885,삼성족발,4.1,34,서울특별시 강남구 대치동 956-7,02-539-9391,족발,서울 강남
886,가장맛있는족발,4.3,41,서울특별시 서초구 서초대로73길 42,02-595-5849,족발,서울 강남
887,가장맛있는족발선정릉점,3.8,59,삼성동 37-13번지 강남구 서울특별시 KR,02-543-5849,족발,서울 강남
888,논현족발,3.8,19,서울특별시 강남구 논현동 234-14,번호 없음,족발,서울 강남
889,족발보쌈마을,3.8,49,서울특별시 강남구 대치동 테헤란로104길 11,번호 없음,족발,서울 강남
890,내수족발,4.2,31,서울특별시 강남구 논현동 113-26,02-517-9473,족발,서울 강남
891,오가네 족발,4.1,197,서울특별시 강남구 도곡동 416-11,02-575-6608,족발,서울 강남
892,순정족발,4.3,136,서울특별시 강남구 신사동 511-11,02-542-8253,족발,서울 강남
893,송희네 족발.순대국,4.3,43,서울특별시 강남구 역삼로 138,02-508-7992,족발,서울 강남
894,원할머니보쌈 족발 대치점,3.5,36,서울특별시 강남구 대치동 923-14,02-554-4225,족발,서울 강남
895,진배족발 본점,4.1,59,논현동 58-2번지 106동 107호 마일스디오빌 강남구 서울특별시 KR,02-543-4488,족발,서울 강남
896,최씨부엌,4.3,224,서울특별시 강남구 역삼로5길 21,02-555-2463,족발,서울 강남
897,숯불92족발,4.2,39,서울특별시 강남구 역삼1동 668-12,02-539-3838,족발,서울 강남
898,황해도왕족발찹쌀순대,3.8,489,서울특별시 강남구 역삼로3길 19,02-557-6368,족발,서울 강남
899,임창정의 모서리족발,3.8,13,서울특별시 강남구 청담동 62,02-542-3309,족발,서울 강남
900,오목집 한티점,4.0,148,서울특별시 강남구 대치4동 선릉로62길 19 2층,02-565-3040,족발,서울 강남
901,완미족발 논현본점,4.1,39,서울특별시 강남구 강남대로118길 20,02-6952-9933,족발,서울 강남
902,진배족발,4.2,23,신사동 619-6번지 2층 강남구 서울특별시 KR,02-544-7009,족발,서울 강남
903,대감왕족발,4.2,85,서울특별시 강남구 압구정로 216,02-511-1998,족발,서울 강남
904,영동족발,3.9,864,서울특별시 서초구 양재동 1-8,02-571-3939,족발,서울 강남
905,봉족발,3.5,82,서울특별시 서초구 서초동,02-598-3933,족발,서울 강남
906,제주보쌈아강족발,3.9,73,역삼동 705-15번지 1층 강남구 서울특별시 KR,02-566-3838,족발,서울 강남
907,원할머니보쌈족발 개포점,3.6,82,서울특별시 강남구 선릉로4길 13,02-529-5382,족발,서울 강남
908,오매족 강남,3.3,34,서울특별시 강남구 역삼동 818-3번지 오매족,02-554-8283,족발,서울 강남
909,가장맛있는족발 수서역점,3.9,35,서울특별시 강남구 수서동 716,02-3412-3949,족발,서울 강남
910,두배족발,4.3,46,서울특별시 서초구 서운로6길 26,050-71331-0079,족발,서울 강남
911,어머니족발,4.4,33,서울특별시 강남구 삼성동 153-60,번호 없음,족발,서울 강남
912,팔당닭발,4.0,217,서울특별시 강남구 지상 학동로45길 3 1층,02-566-4686,족발,서울 강남
913,도산족발&칼국수,4.1,80,서울특별시 강남구 도산대로8길 8,번호 없음,족발,서울 강남
914,족발상회역삼점,3.8,64,서울특별시,02-2051-8253,족발,서울 강남
915,모연,4.5,437,서울특별시 마포구 토정로 318,02-704-0770,김치찌개,서울 강남
916,뉴욕김치찌개,3.9,51,역삼동 825-20번지 강남역센트럴푸르지오시티 강남구 서울특별시 KR,010-4447-5001,김치찌개,서울 강남
917,통돼지두루치기김치찌개,4.3,20,역삼동 839-3번지 지상 1층 강남구 서울특별시 KR,02-556-9982,김치찌개,서울 강남
918,삼군김치찌개,3.8,117,서울특별시 강남구 대치동 영동대로86길 28,02-501-9703,김치찌개,서울 강남
919,장독대김치찌개 청담점,3.6,361,서울특별시 강남구 도산대로102길 5 1 층,02-543-7754,김치찌개,서울 강남
920,봉시김치찌개,4.3,126,서울특별시 강남구 도곡2동 논현로28길 45 1층,번호 없음,김치찌개,서울 강남
921,청담동장독대김치찌개,3.0,44,서울특별시 강남구 대치동 테헤란로64길 24,02-568-4008,김치찌개,서울 강남
922,주주형제생갈비김치찌개,4.5,42,서울특별시 강남구 역삼동 798-29번지,02-558-1727,김치찌개,서울 강남
923,압구정 김치찌개,3.9,28,서울특별시 강남구 신사동 578-1,02-6369-9772,김치찌개,서울 강남
924,무쇠막김치찌개 논현본점,3.9,96,서울특별시 강남구 논현1동 학동로1길 18,02-545-1995,김치찌개,서울 강남
925,더드림 김치요리 전문점,3.8,102,서울특별시 강남구 선릉로 518,02-567-2244,김치찌개,서울 강남
926,윤채네 김치찌개 생삼겹살,4.4,15,서울특별시 강남구 언주로 317,02-554-5288,김치찌개,서울 강남
927,돈가네 옛날김치돼지찌개,3.9,51,서울특별시 강남구 개포4동 1178-9,02-577-7789,김치찌개,서울 강남
928,돈가네김치찌개,3.9,50,개포동 1226-1번지 강남구 서울특별시 KR,02-577-7789,김치찌개,서울 강남
929,통돼지찌개집,3.8,78,서울특별시 강남구 강남대로84길 34,02-567-2956,김치찌개,서울 강남
930,행복한김치찌개,3.8,53,서울특별시 강남구 삼성2동 37-2,번호 없음,김치찌개,서울 강남
931,대독장 삼성역점,4.3,73,서울특별시 강남구 영동대로85길 9 2층,02-558-2581,김치찌개,서울 강남
932,육일점by한옥집김치찜(강남본점),4.1,212,서울특별시 강남구 언주로148길 6,02-486-8259,김치찌개,서울 강남
933,장꼬방 묵은 김치찌개 전문,4.3,612,서울특별시 서초구 서초동 효령로 364,02-522-0035,김치찌개,서울 강남
934,백채김치찌개 수서역점,4.2,54,서울특별시 강남구 수서동 밤고개로1길 10,02-451-0987,김치찌개,서울 강남
935,옛골,4.1,218,서울특별시 강남구 역삼동 봉은사로24길 12,02-561-0591,김치찌개,서울 강남
936,백채김치찌개 자곡점,4.2,14,서울특별시 강남구 자곡동,070-7585-5010,김치찌개,서울 강남
937,김북순큰남비집 신사본점,4.2,531,서울특별시 강남구 압구정로2길 15,02-543-9024,김치찌개,서울 강남
938,24시 찌개집,3.6,36,서울특별시 강남구 신사동 강남대로154길,02-540-5676,김치찌개,서울 강남
939,맛보리생돼지김치두루치기,3.9,98,서울특별시 서초구 사임당로 180 보원빌딩 1층,02-3474-2375,김치찌개,서울 강남
940,북청 김치찌개,3.6,13,서울특별시,번호 없음,김치찌개,서울 강남
941,통돼지두루치기김치찌개전문점,3.6,47,서울특별시 서초구 반포동 739-27,02-3448-5989,김치찌개,서울 강남
942,광화문연가,3.7,35,서울특별시 강남구 역삼1동 선릉로93길 18,02-538-3320,김치찌개,서울 강남
943,김치찜신사,4.2,30,KR 서울특별시 강남구 신사동 512-11번지 지하1층 B02호,번호 없음,김치찌개,서울 강남
944,백채김치찌개,4.0,53,서울특별시 서초구 잠원동,번호 없음,김치찌개,서울 강남
945,바우골참숯화로구이,4.0,128,서울특별시 강남구 강남대로92길 29,02-568-6721,김치찌개,서울 강남
946,반포김치찌개,4.3,77,서울특별시 서초구 반포1동 사평대로 365,02-547-5557,김치찌개,서울 강남
947,돈가네,4.3,35,서울특별시 강남구 도곡동 414-4,번호 없음,김치찌개,서울 강남
948,찌개집,3.5,94,서울특별시 강남구 언주로98길 26,02-569-8040,김치찌개,서울 강남
949,찌개마을시골촌,4.1,15,서울특별시 강남구 논현동 220-8,02-545-2147,김치찌개,서울 강남
950,가람부대찌개,4.2,14,서울특별시 강남구 역삼동 역삼로19길 5,050-71367-8867,김치찌개,서울 강남
951,대독장 역삼점,4.3,93,역삼동 670-21번지 2층 강남구 서울특별시 KR,02-562-5516,김치찌개,서울 강남
952,미스꼬레아(Miss Corea),4.2,39,서울특별시 강남구 삼성로 238,02-534-5168,김치찌개,서울 강남
953,한국관,4.4,96,서울특별시 강남구 대치동 955,02-563-5582,김치찌개,서울 강남
954,화로된장찌개 담뿍,4.1,94,서울특별시 강남구 테헤란로78길 14-15,02-569-8585,김치찌개,서울 강남
955,JVL 부대찌개,4.0,261,서울특별시 강남구 삼성1동 테헤란로81길 46,02-568-8288,김치찌개,서울 강남
956,윤화식당,3.8,45,서울특별시 강남구 삼성2동 144-16,02-501-5107,김치찌개,서울 강남
957,모연,4.5,437,서울특별시 마포구 토정로 318,02-704-0770,김치찌개,서울 명동
958,명동김치찌개,3.9,122,서울특별시 중구 명동9길 7,02-776-6721,김치찌개,서울 명동
959,부뚜막,4.1,71,서울특별시 중구 명동7길 12-1,070-4210-0103,김치찌개,서울 명동
960,명동부대찌개 명동황기족발,4.0,108,서울특별시 중구 명동길 25-7,02-752-6800,김치찌개,서울 명동
961,명동찌개마을,3.9,215,서울특별시 종로구 수표로20길 18,02-2272-7747,김치찌개,서울 명동
962,오양식관,4.1,147,서울특별시 중구 명동 세종대로21길 49 오양수산빌딩,02-732-8088,김치찌개,서울 명동
963,김치찌개집,4.4,571,서울특별시 종로구 인사동10길 23-14,02-739-1443,김치찌개,서울 명동
964,서울고기집,4.2,307,서울특별시 중구 남대문로9길 12,02-722-1005,김치찌개,서울 명동
965,명동솥뚜껑,3.9,18,서울특별시 중구 명동7길 14-4,02-773-5076,김치찌개,서울 명동
966,할머니집,3.9,68,서울특별시 중구 을지로2가 199-22,02-757-4167,김치찌개,서울 명동
967,돈가네 김치찌게,4.1,24,서울특별시 종로구 청계천로 97-10,번호 없음,김치찌개,서울 명동
968,김치만선생 동대필동점,4.2,113,서울특별시 중구 필동 필동로 30,번호 없음,김치찌개,서울 명동
969,김삼보,4.1,58,서울특별시 중구 마른내로2길 30,02-2273-4964,김치찌개,서울 명동
970,정림회관,3.7,107,서울특별시 중구 충무로2가 명동8가길 32,02-777-8088,김치찌개,서울 명동
971,명동찌개마을,4.1,17,서울특별시 용산구 후암동 102-44번지 1층,02-310-9829,김치찌개,서울 명동
972,한국관,4.0,529,서울특별시 중구 남대문로1길 51,02-771-8280,김치찌개,서울 명동
973,놀부부대찌개 명동점,2.8,138,서울특별시 중구 명동2가 명동10길 16-1,02-3789-0110,김치찌개,서울 명동
974,영심이네,4.1,91,서울특별시 중구 인현동2가 189-4,02-2268-1564,김치찌개,서울 명동
975,고시레,4.1,76,서울특별시 중구 명동1가 38-1,02-3789-1357,김치찌개,서울 명동
976,한국관,3.7,390,서울특별시 중구 을지로 110-1,02-2275-8253,김치찌개,서울 명동
977,삼보식당,4.2,14,서울특별시 중구 명동6길 8,02-752-7421,김치찌개,서울 명동
978,고냉지김치삼겹살,4.1,172,서울특별시,02-730-9239,김치찌개,서울 명동
979,장호왕곱창김치찌개,3.8,12,서울특별시 중구 소공동 새문안로 24,02-723-3522,김치찌개,서울 명동
980,광화문집,3.6,704,서울특별시 종로구 새문안로5길 12,02-739-7737,김치찌개,서울 명동
981,원할머니보쌈족발 명동점,3.9,65,서울특별시 중구 명동9길 21 2층,02-318-5352,김치찌개,서울 명동
982,김삼보 종로점,4.0,146,서울특별시 종로구 종로 19,02-735-8253,김치찌개,서울 명동
983,이화김치찌개&삼겹살,4.3,250,서울특별시 종로구 율곡로 216,02-743-9255,김치찌개,서울 명동
984,은주정,4.2,1719,서울특별시 중구 창경궁로8길 32,02-2265-4669,김치찌개,서울 명동
985,대독장 서울역점,4.2,101,서울특별시 용산구 동자동 12,02-727-6300,김치찌개,서울 명동
986,제주본가,3.8,76,서울특별시 중구 다동 183,02-777-5668,김치찌개,서울 명동
987,한옥집김치찜 종로점,3.4,63,서울특별시 종로구 공평동 우정국로 26,02-6370-5859,김치찌개,서울 명동
988,충무로뚝배기,3.6,440,서울특별시 중구 마른내로 43,02-2266-0222,김치찌개,서울 명동
989,명동찌개마을 신림점,3.8,20,서울특별시 관악구 신림로66길 10,02-875-2772,김치찌개,서울 명동
990,종가 김치찌개·생고기전문,3.8,144,서울특별시 종로구 종로1.2.3.4가동 삼봉로 64,02-730-1662,김치찌개,서울 명동
991,서울고깃집,4.3,128,서울특별시 중구 남대문로5가 21-2,02-752-5528,김치찌개,서울 명동
992,한옥집김치찜 서대문본점,3.8,1554,서울특별시 서대문구 천연동 통일로9길 12,02-362-8653,김치찌개,서울 명동
993,시민식당 종로본점,4.1,462,서울특별시 종로구 돈화문로5길 30,02-744-8292,김치찌개,서울 명동
994,다발김치찌개,4.1,133,서울특별시 서대문구 창천동 52-5,02-335-3337,김치찌개,서울 명동
995,골목집,4.1,33,서울특별시 종로구 당주동 168,02-735-0745,김치찌개,서울 명동
996,고바우,4.2,54,서울특별시 중구 무교로 32,02-732-4381,김치찌개,서울 명동
997,백채김치찌개,4.3,34,서울특별시 중구 신당동 370-107,번호 없음,김치찌개,서울 명동
998,행복전집,3.6,158,서울특별시 중구 다동 53-8,02-755-8599,김치찌개,서울 명동
999,투뿔한우전전문점,4.2,26,서울특별시 중구 명동2가,02-777-3223,육회,서울 명동
1000,명동한우방,4.1,99,서울특별시 중구 을지로2가 199-56,02-2267-8132,육회,서울 명동
1001,권셰프식탁,4.1,31,서울특별시 중구 충무로1가 25-33번지 2층,02-3789-8855,육회,서울 명동
1002,육통령 명동본점,3.9,520,서울특별시 중구 명동 명동8나길 37-2,02-778-8592,육회,서울 명동
1003,부촌육회 본점,4.4,1011,서울특별시 종로구 종로4가 165-11,02-2267-1831,육회,서울 명동
1004,형제육회,4.1,557,서울특별시 종로구 종로4가 종로 200-1,02-2274-6509,육회,서울 명동
1005,육회지존,3.6,20,서울특별시 종로구 우정국로2길 31,02-723-3702,육회,서울 명동
1006,육회자매집 본점,4.2,1717,서울특별시 종로구 종로 200-4,02-2274-8344,육회,서울 명동
1007,더식당,4.2,544,서울특별시 중구 명동10길 36,02-318-2234,육회,서울 명동
1008,은앤정명동닭갈비,4.3,116,서울특별시 중구 을지로2가 명동7길 19,02-778-1988,육회,서울 명동
1009,왕비집 명동중앙점,4.5,925,서울특별시 중구 명동8나길 45,02-776-2361,육회,서울 명동
1010,왕비집 육호점 (Wangbijib Chinese embassy store),4.8,795,서울특별시 중구 남대문로 64,02-3789-1544,육회,서울 명동
1011,조개와해산물센터,3.3,227,서울특별시 중구 명동7길 17,02-777-0317,육회,서울 명동
1012,이남장 명동점,4.2,225,서울특별시 중구 명동 명동9길 39,02-3789-4247,육회,서울 명동
1013,왕비집 명동본점,4.4,1733,서울특별시 중구 명동8가길 26,02-3789-1945,육회,서울 명동
1014,황금목장 명동성당점,4.2,109,서울특별시 중구 명동10길 23,02-318-2426,육회,서울 명동
1015,고시레,4.1,76,서울특별시 중구 명동1가 38-1,02-3789-1357,육회,서울 명동
1016,SOONWOO-BLACK(순우블랙),4.5,80,서울특별시 중구 명동9길 37-3,02-757-1592,육회,서울 명동
1017,서울고기집,4.2,307,서울특별시 중구 남대문로9길 12,02-722-1005,육회,서울 명동
1018,정림회관,3.7,107,서울특별시 중구 충무로2가 명동8가길 32,02-777-8088,육회,서울 명동
1019,황금목장 명동본점,4.3,470,서울특별시 중구 명동8나길 6,02-753-3536,육회,서울 명동
1020,광화문육회,4.5,11,서울특별시 종로구 세종대로23길 54 세종빌딩지하 1층 38호,02-722-6965,육회,서울 명동
1021,화수분,4.4,57,서울특별시 중구 충무로4가 충무로2길 3,02-2269-5361,육회,서울 명동
1022,창고43 명동점,4.1,608,서울특별시 중구 을지로 100,02-6031-0081,육회,서울 명동
1023,육회자매집 종로3호점,4.1,618,서울특별시 종로구 종로 208,02-2272-3036,육회,서울 명동
1024,연타발 시청점,4.1,450,서울특별시 중구 다동 남대문로9길 24,02-720-9263,육회,서울 명동
1025,성우육회,4.1,14,서울특별시 종로구 종로4가 종로 200-12,02-2267-1010,육회,서울 명동
1026,왕비집 시청점,4.3,256,서울특별시 중구 무교동 45,02-755-9229,육회,서울 명동
1027,락희옥 을지로지점,4.1,417,서울특별시 중구 을지로 101,02-772-9797,육회,서울 명동
1028,우가육회불고기,4.0,119,서울특별시 종로구 종로4가 165-5,02-2268-6656,육회,서울 명동
1029,화로백서,4.1,39,서울특별시 중구 마른내로2길 24 1층,02-2275-2720,육회,서울 명동
1030,지우갈비 명동점(ZIU BBQ/知牛明洞店),4.1,140,서울특별시 중구 퇴계로18길 20,02-777-2171,육회,서울 명동
1031,창신육회4호점,4.2,72,서울특별시 종로구 종로5가 종로32길 5,02-744-0011,육회,서울 명동
1032,고요남 종로점,3.6,34,서울특별시 종로구 관철동 12-2,02-733-3733,육회,서울 명동
1033,청와옥 을지로3가직영점,4.3,900,서울특별시 중구 을지로 110 1층,번호 없음,육회,서울 명동
1034,할머니집,3.9,68,서울특별시 중구 을지로2가 199-22,02-757-4167,육회,서울 명동
1035,통큰누이네 육회빈대떡,4.2,708,서울특별시 종로구 종로5.6가동 동호로 403-24,02-2268-3344,육회,서울 명동
1036,청기와타운 을지로점,4.4,110,서울특별시 중구 을지로 54,02-310-9970,육회,서울 명동
1037,유가네육회빈대떡,3.6,74,서울특별시 종로구 종로5가 종로 206,02-744-0011,육회,서울 명동
1038,백제정육식당,3.9,260,서울특별시 종로구 종로1.2.3.4가동 돈화문로11길 48,02-745-2224,육회,서울 명동
1039,진주육회 본점,3.9,95,서울특별시 종로구 종로5가,02-2263-0366,육회,서울 명동
1040,돈돼지 명동점,3.0,39,서울특별시,02-776-3301,육회,서울 명동
1041,종로 은행나무집,4.0,221,서울특별시 종로구 삼일대로 382,02-2277-2266,육회,서울 명동
1042,아리랑,3.9,295,서울특별시 중구 남대문로7길 23,02-752-1342,육회,서울 명동
1043,박가네육회,4.2,167,서울특별시 종로구 종로32길 9,02-2285-0610,육회,서울 명동
1044,뚝심한우 센터원점,4.0,186,서울특별시 중구 수하동 을지로5길 26원(Mirae Asset CENTER1)) 지하2층미래에셋 센터,02-6030-8905,육회,서울 명동
1045,쿠우쿠우 명동 본점,3.7,888,서울특별시 중구 명동길 55 4층,02-753-1230,육회,서울 명동
1046,광안리,4.1,69,서울특별시 중구 충무로4가 충무로2길 32 1호,011-874-3590,육회,서울 명동
1047,바른고기 정육점 을지로점,4.0,72,"B1, Signature Tower, 100 청계천로 중구 서울특별시",02-6020-0606,육회,서울 명동
1048,을지로전주옥,4.3,92,서울특별시 중구 수표로 63 을지로전주옥,02-2279-1710,육회,서울 명동
1049,상우가든 (Sangwoo Garden),4.2,220,서울특별시 중구 을지로12길 28,02-2268-1012,육회,서울 명동
1050,투뿔등심 광화문점,4.1,219,서울특별시 중구 태평로1가 세종대로 136,02-3783-0607,육회,서울 명동
1051,한라담 무교점,4.0,198,서울특별시 중구 무교로 21,02-318-4400,육회,서울 명동
1052,평창육회,4.3,22,갈월동 98-31번지 지상 1층 용산구 서울특별시 KR,02-796-2777,육회,서울 명동
1053,창신육회 2호점,4.1,175,서울특별시 종로구 종로5가 동호로 403-17,02-2273-9221,육회,서울 명동
1054,참숯골,4.0,314,서울특별시 중구 무교로 16 2-3층,02-774-2100,육회,서울 명동
1055,구정옥 Gujeongok,4.9,14,서울특별시 중구 세종대로14길 28,02-755-3337,육회,서울 명동
1056,암소서울,4.6,231,서울특별시 종로구 신문로1가 새문안로 76 B1,02-6744-0123,육회,서울 명동
1057,나주소 나주곰탕,4.0,171,서울특별시 중구 을지로9길 26,02-732-1112,육회,서울 명동
1058,보건옥,4.1,329,서울특별시 중구 주교동 89-1,02-2275-3743,육회,서울 명동
1059,무궁화,4.6,162,서울특별시 중구 을지로 30 롯데호텔 서울 Main Tower 38F,02-317-7061,육회,서울 명동
1060,전주옥,4.1,38,서울특별시 중구 충무로7길 19,02-2277-5657,육회,서울 명동
1061,신세계떡볶이,4.1,141,서울특별시 중구 명동9길 10,02-778-1680,육회,서울 명동
1062,뚱보식당,4.2,249,서울특별시 중구 퇴계로27길 14 1층,02-2267-1801,육회,서울 명동
1063,그릴데미그라스,4.3,201,서울특별시 중구 삼일대로2길 50 오리엔스호텔&레지던스,02-723-1233,육회,서울 명동
1064,민소한우 광화문점,4.0,414,서울특별시 종로구 종로 22,050-71336-5400,육회,서울 명동
1065,보돌미역,4.2,54,서울특별시 중구 명동8나길 10,02-772-7600,육회,서울 명동
1066,북창갈비,4.2,148,서울특별시 중구 세종대로14길 17,02-3789-3838,육회,서울 명동
1067,김천재의 육회반한연어 신논현본점,3.8,446,서울특별시 강남구 강남대로118길 47 2층,02-516-1123,육회,서울 명동
1068,반갑다하대포,3.9,193,서울특별시 중구 을지로3길 26,02-777-3565,육회,서울 명동
1069,육회한연어,3.8,94,서울특별시 종로구 명륜2가 창경궁로 246-6,번호 없음,육회,서울 명동
1070,옛날농장,4.0,258,"-ga, 37-11 필동2가 중구 서울특별시",번호 없음,육회,서울 명동
1071,투뿔등심 그랑서울점,3.8,185,서울특별시 종로구 청진동 종로 33,02-2158-7903,육회,서울 명동
1072,백제정육점,4.1,1258,서울특별시 종로구 종로35길 34,02-762-7491,육회,서울 명동
1073,성원 소갈비 전문점,4.1,28,서울특별시 중구 회현동1가 202-3,02-772-9295,육회,서울 명동
1074,와인주막차차 명동점,4.1,94,KR 서울특별시 중구 저동2가 삼일대로 343 대신파이넨스센터 와인주막차차 명동점 2층,010-9868-6874,육회,서울 명동
1075,육회공작소 한양대점,3.7,67,서울특별시 성동구 행당동 마조로7길 5,번호 없음,육회,서울 명동
1076,선비옥,4.0,49,서울특별시 종로구 종로17길 32,번호 없음,육회,서울 명동
1077,육회어때 염리점,3.9,37,서울특별시 마포구 염리동 159-8,02-716-3344,육회,서울 명동
1078,본고향맛집 을지로4가점,3.7,255,서울특별시 중구 창경궁로 67 세진빌딩,02-2274-0990,육회,서울 명동
1079,동대문허파집,3.8,250,서울특별시 종로구 종로17길 26,번호 없음,육회,서울 명동
1080,종로고기집 종로본점,2.8,63,서울특별시 종로구 삼일대로19길 19,02-725-3244,육회,서울 명동
1081,한우생각,4.2,21,서울특별시 용산구 동자동 후암로57길 37-3,02-6929-0801,육회,서울 명동
1082,삼수갑산,4.0,434,서울특별시 중구 남대문로5가 163,02-771-7187,육회,서울 명동
1083,본우리반상 그랑서울점,3.7,77,서울특별시 종로구 청진동 종로 33,02-2158-7582,육회,서울 명동
1084,보나베띠 명동점,4.0,261,서울특별시 중구 충무로2가 63-2,02-772-9996,육회,서울 명동
1085,창고43 시청점,3.9,431,서울특별시 중구 서소문동 75,02-6020-7955,육회,서울 명동
1086,진대감 시청점,4.3,227,서울특별시 중구 태평로2가 58,02-3789-1844,육회,서울 명동
1087,광안리,3.7,55,서울특별시 종로구 관수동 17-1,02-2269-9122,육회,서울 명동
1088,빠리가옥,4.0,535,서울특별시 종로구 수표로28길 33-4,02-6083-1626,육회,서울 명동
1089,이모네 집밥/술,4.0,43,서울특별시 종로구 동숭동 130-52,번호 없음,육회,서울 명동
1090,명동닭한마리 본점,4.2,307,서울특별시 종로구 종로5가 265-8,02-2266-8249,육회,서울 명동
1091,세븐스퀘어,4.4,500,서울특별시 중구 태평로2가 소공로 119,02-310-7777,육회,서울 명동
1092,남도식당,3.6,305,서울특별시 종로구 종로3길 42,02-734-0719,육회,서울 명동
1093,어머니 대성집,4.2,1793,서울특별시 동대문구 왕산로11길 4,02-923-1718,육회,서울 명동
1094,오복정,3.7,138,서울특별시 중구 세종대로11길 30,02-755-1551,육회,서울 명동
1095,박가네빈대떡,3.7,801,서울특별시 종로구 종로32길 7,02-2264-0847,육회,서울 명동
1096,육회지존,3.8,79,서울특별시 동대문구 휘경동 329,02-969-1133,육회,서울 명동
1097,남산림왕돈까스,2.4,88,서울특별시 중구 예장동 소파로 91-1,02-3789-5838,육회,서울 명동
1098,명동한우,3.8,11,단원구 고잔동 758-13번지 1층 안산시 경기도 KR,031-403-6262,육회,서울 명동
1099,영천영화,4.2,1187,서울특별시 강남구 도산대로90길 3,02-3442-0381,육회,서울 명동
1100,평창육회,4.0,46,서울특별시 금천구 가산동 371-28,02-859-4777,육회,서울 명동
1101,김치찌개집,4.4,571,서울특별시 종로구 인사동10길 23-14,02-739-1443,육회,서울 명동
1102,육성회비,4.4,235,서울특별시 광진구 화양동 동일로24길 19,02-468-8096,육회,서울 명동
1103,육회본가 신촌점,4.3,87,서울특별시 서대문구 창천동 52-45,02-335-1006,육회,서울 명동
1104,미성옥,4.3,1020,서울특별시 중구 명동길 25-11,02-776-8929,육회,서울 명동
1105,명동교자 본점,4.2,9769,서울특별시 중구 명동10길 29,02-776-5348,육회,서울 명동
1106,명동참숯92닭갈비,2.5,10,서울특별시 중구 명동7길 21,02-318-7295,닭갈비,서울 명동
1107,은앤정명동닭갈비,4.3,116,서울특별시 중구 을지로2가 명동7길 19,02-778-1988,닭갈비,서울 명동
1108,유가네닭갈비 명동2호점,4.0,651,서울특별시 중구 명동4길 8,02-3789-2492,닭갈비,서울 명동
1109,직화닭갈비,3.6,16,서울특별시 중구 명동4길 46,02-757-9588,닭갈비,서울 명동
1110,유가네닭갈비 명동1호점,3.5,607,서울특별시 중구 명동10길 7-4,02-3789-3392,닭갈비,서울 명동
